took,timed_out,total,successful,skipped,failed,total,max_score,_index,_type,_id,_score,id,expected_count,id,url,curr_count
,,,,,,,,seed_target,_doc,29591,3.7092457,11086,-1,29,http://hjvequip.com/category/all-used-equipment/used-vegetable-irrigation-equipment/used-harvesting/,4
,,,,,,,,seed_target,_doc,34184,3.7092457,12358,-1,29,https://fertilizerequipment.net/?page_id=17,11
,,,,,,,,seed_target,_doc,32740,3.7092457,12128,-1,23,https://cartermachinery.com/machines/used/articulated-trucks,48
,,,,,,,,seed_target,_doc,28927,3.7092457,10585,-1,23,http://midcosales.com/bodytype/tag-trailers/,4
,,,,,,,,seed_target,_doc,33036,3.7092457,12206,-1,23,https://www.thompsontractor.com/machines/used/wheel-loaders,30
,,,,,,,,seed_target,_doc,29266,3.7092457,10816,-1,23,http://riechmannbros.com/Equipment/Used-Equipment/Compact-Excavators.aspx,2
,,,,,,,,seed_target,_doc,32765,3.7092457,12128,-1,23,https://cartermachinery.com/machines/used/underground-mining,3
,,,,,,,,seed_target,_doc,32758,3.7092457,12128,-1,23,https://cartermachinery.com/machines/used/skid-steer-loaders,39
,,,,,,,,seed_target,_doc,30048,3.7092457,11492,-1,32,http://www.emeraldequipmentsystems.com/tracked-crushers/,22
,,,,,,,,seed_target,_doc,33769,3.7092457,12240,-1,31,http://riversidetrucksales.com/other-makes.aspx,11
,,,,,,,,seed_target,_doc,29950,3.7092457,11427,-1,32,http://www.hrgequipment.com/other.php,18
,,,,,,,,seed_target,_doc,30384,3.7092457,11822,-1,23,https://www.heartofdixieequipment.com/Inventory,67
,,,,,,,,seed_target,_doc,30493,3.7092457,11952,-1,31,https://www.oescoinc.com/equipment/equipment-specials.html,23
,,,,,,,,seed_target,_doc,28925,3.7092457,10585,-1,23,https://www.triplectrailersales.com/bodytype/stock-trailers/,1
,,,,,,,,seed_target,_doc,28555,3.7092457,10326,-1,32,https://www.countryblacksmithtrailers.com/store/pc/HORSE-TRAILERS-c142.htm,8
,,,,,,,,seed_target,_doc,32679,3.7092457,12125,-1,23,https://www.albancat.com/used/for-sale/track-type-loaders-crawlers/,4
,,,,,,,,seed_target,_doc,33360,3.7092457,12167,-1,29,https://www.quinncompany.com/used-equipment/asphalt-pavers/,12
,,,,,,,,seed_target,_doc,33315,3.7092457,12161,-1,22,https://wheelercat.com/used-equipment/air-compressors/,7
,,,,,,,,seed_target,_doc,29751,3.7092457,11242,-1,31,http://www.micoequipment.com/farm-tractors-for-Sale,5
,,,,,,,,seed_target,_doc,33325,3.7092457,12162,-1,22,https://www.cashmanequipment.com/machines/used/track-type-tractors,3
,,,,,,,,seed_target,_doc,29937,3.7092457,11416,-1,23,http://www.nornbergtrailer.com/enclosed-trailers.html,11
,,,,,,,,seed_target,_doc,33935,3.7092457,12217,-1,22,http://www.barrgo.com/equipment/pneumatic-trailers-for-sale/,9
,,,,,,,,seed_target,_doc,28969,3.7092457,10621,-1,22,https://www.alm9.com/Equipment-Trailers,10
,,,,,,,,seed_target,_doc,32676,3.7092457,12125,-1,23,https://www.albancat.com/used/for-sale/scrapers/,1
,,,,,,,,seed_target,_doc,29119,3.7092457,10708,-1,22,https://www.bowmantrucksales.com/inventory,25
,,,,,,,,seed_target,_doc,30052,3.7092457,11492,-1,32,http://www.emeraldequipmentsystems.com/compact-crushers-screeners/,15
,,,,,,,,seed_target,_doc,30224,3.7092457,12055,-1,29,https://www.coloradotrailersinc.com/used-trailers,3
,,,,,,,,seed_target,_doc,30291,3.7092457,11739,-1,31,https://www.lanoequip.com/excavators/,83
,,,,,,,,seed_target,_doc,29583,3.7092457,11086,-1,29,http://hjvequip.com/category/all-used-equipment/used-application-equipment/used-fertilizer-spreader-2/,4
,,,,,,,,seed_target,_doc,34551,3.7092457,12210,-1,29,http://tuffmachinery.com/products/skid-steers/,2
,,,,,,,,seed_target,_doc,33291,3.7092457,12159,-1,32,https://www.mustangcat.com/Products/Used-Caterpillar-Products/used-machinery/5/Dozers,14
,,,,,,,,seed_target,_doc,29715,3.7092457,11201,-1,31,http://www.rogerstrailers.com/series/custom,24
,,,,,,,,seed_target,_doc,29184,3.7092457,10284,-1,32,https://www.butlermachinery.com/used-equipment/wheel-loadersintegrated-toolcarriers/,17
,,,,,,,,seed_target,_doc,29274,3.7092457,10823,-1,23,http://www.spfreightliner.com/springfield-used-inventory.html,13
,,,,,,,,seed_target,_doc,34662,3.7092457,12209,-1,32,http://www.elderontruck.com/equipment-for-sale/?group=excavator,24
,,,,,,,,seed_target,_doc,30605,3.7092457,12061,-1,23,http://www.centraltruckcenter.com/features/cb-install-kit/,10
,,,,,,,,seed_target,_doc,30653,3.7092457,12114,-1,22,https://www.hceamericas.com/compact-excavators/,7
,,,,,,,,seed_target,_doc,29669,3.7092457,11162,-1,29,http://www.goldenwesttoweq.com/tow-trucks-for-sale/used-truck-bodies,1
,,,,,,,,seed_target,_doc,30187,3.7092457,11617,-1,23,https://www.thetrailerplace.com/atv-trailers/,46
,,,,,,,,seed_target,_doc,28538,3.7092457,10326,-1,32,https://www.countryblacksmithtrailers.com/store/pc/Gooseneck-Trailers-For-Sale-c254.htm,112
,,,,,,,,seed_target,_doc,29619,3.7092457,12343,-1,31,https://www.conquestequipment.net/rock-trucks,8
,,,,,,,,seed_target,_doc,29317,3.7092457,10857,-1,23,https://www.bigostrailers.com/inventory,135
,,,,,,,,seed_target,_doc,29694,3.7092457,11197,-1,23,https://www.shivelyhardware.com/massey-tractor-inventory/,7
,,,,,,,,seed_target,_doc,30070,3.7092457,11506,-1,22,https://www.rocksystems.com/cone-crushers,1
,,,,,,,,seed_target,_doc,30115,3.7092457,11546,-1,22,https://kdreq.com/all-equipment/,38
,,,,,,,,seed_target,_doc,33534,3.7092457,10506,-1,22,https://www.pittmantractor.com/store/c11/Wheel_Loaders.html,5
,,,,,,,,seed_target,_doc,29936,3.7092457,11416,-1,23,http://www.nornbergtrailer.com/store/c4/Equipment.html,5
,,,,,,,,seed_target,_doc,29719,3.7092457,11201,-1,31,http://www.rogerstrailers.com/series/fixed-gooseneck-trailers,14
,,,,,,,,seed_target,_doc,30597,3.7092457,12061,-1,32,http://wheelerauto.com/full-inventory,80
,,,,,,,,seed_target,_doc,29204,3.7092457,10760,-1,29,https://www.milamequipmentsales.com/equipment-inventory/off-highway-trucks,11
,,,,,,,,seed_target,_doc,29877,3.7092457,11374,-1,29,http://www.keiters.com/category/find-equipment/wagons/,5
,,,,,,,,seed_target,_doc,30231,3.7092457,11679,-1,29,https://www.ddsalestrailers.com/category/farm-equipment/,20
,,,,,,,,seed_target,_doc,30411,3.7092457,11851,-1,29,https://housby.com/servlet/Search.do?auctionId=22719&categoryName=GARBAGE+PACKER,9
,,,,,,,,seed_target,_doc,30192,3.7092457,11630,-1,32,https://www.trailersplus.com/California/Lakeside/inventory/snow,41
,,,,,,,,seed_target,_doc,28569,3.7092457,10326,-1,32,https://www.countryblacksmithtrailers.com/store/pc/WEDGE-CAR-TRAILERS-c137.htm,1
,,,,,,,,seed_target,_doc,30121,3.7092457,11549,-1,31,http://www.mfeag.com/browse-used-equipment/Combine/all-makes/all-models/,34
,,,,,,,,seed_target,_doc,30645,3.7092457,12104,-1,31,https://www.plowandtrencher.com/equipment-available,16
,,,,,,,,seed_target,_doc,33080,3.7092457,12143,-1,32,https://www.riggscat.com/used-products/articulated-trucks/,2
,,,,,,,,seed_target,_doc,32943,3.7092457,12135,-1,29,https://www.yanceybros.com/cat_used_equipments/telehandler,5
,,,,,,,,seed_target,_doc,30604,3.7092457,12068,-1,23,http://www.monarchtruck.com/sales/vehicles?condition=Used,24
,,,,,,,,seed_target,_doc,29278,3.7092457,10823,-1,23,http://www.columbiafreightliner.com/columbia-freightliner-inventory.html,3
,,,,,,,,seed_target,_doc,33128,3.7092457,12152,-1,32,https://www.nmccat.com/used-equipment/track-type-tractors?fwp_categories=track-type-tractors,3
,,,,,,,,seed_target,_doc,30149,3.7092457,11568,-1,23,http://willstrailers.com/inventory/,105
,,,,,,,,seed_target,_doc,32881,3.7092457,12133,-1,23,https://www.gregorypoole.com/used-equipment/equipment/wheel-dozers/,2
,,,,,,,,seed_target,_doc,30030,3.7092457,11486,-1,31,http://www.equipmentlocator.com/asp/browse/loc/na-en/con/4/industry/trk/type/319/make/viewall/model/viewall/,69
,,,,,,,,seed_target,_doc,30263,3.7092457,11706,-1,22,https://www.rtrservices.com/equipment.php?id=Trucks+-+Semi,57
,,,,,,,,seed_target,_doc,28984,3.7092457,10621,-1,22,https://www.alm9.com/Stock-Trailers,3
,,,,,,,,seed_target,_doc,29809,3.7092457,11298,-1,32,http://www.quality-trucks-for-sale.com/inventory/6/straight-misc-trucks-for-sale,3
,,,,,,,,seed_target,_doc,30555,3.7092457,12007,-1,32,http://aandhequipment.com/for-sale/trucks/,2
,,,,,,,,seed_target,_doc,29623,3.7092457,12343,-1,31,https://www.conquestequipment.net/dozers,35
,,,,,,,,seed_target,_doc,29907,3.7092457,11374,-1,29,http://www.keiters.com/category/salvage-combines/,1
,,,,,,,,seed_target,_doc,29814,3.7092457,11298,-1,31,http://www.ellenbaumtrucksales.com/inventory/6/straight-misc-trucks-for-sale,3
,,,,,,,,seed_target,_doc,33919,3.7092457,12217,-1,22,http://www.barrgo.com/equipment/box-trucks-for-sale/,1
,,,,,,,,seed_target,_doc,30600,3.7092457,12066,-1,22,http://www.cochranfarmsupply.com/ConstructionEquipment,1
,,,,,,,,seed_target,_doc,29903,3.7092457,11377,-1,29,https://www.agri-service.com/application-equipment,2
,,,,,,,,seed_target,_doc,33983,3.7092457,12218,-1,32,https://www.stsbbx.com/equipment-sales/?cat=2&subcat=4,5
,,,,,,,,seed_target,_doc,29181,3.7092457,10284,-1,32,https://www.butlermachinery.com/used-equipment/articulated-trucks/,1
,,,,,,,,seed_target,_doc,33380,3.7092457,12167,-1,29,https://www.quinncompany.com/used-equipment/industrial-obss/,1
,,,,,,,,seed_target,_doc,32965,3.7092457,12135,-1,29,https://www.yanceybros.com/cat_used_equipments/track-loaders,2
,,,,,,,,seed_target,_doc,33616,3.7092457,11317,-1,32,https://www.bigtruckequipment.com/inventory/5/Drills-and-Diggers,9
,,,,,,,,seed_target,_doc,34675,3.7092457,12209,-1,32,http://www.elderontruck.com/equipment-for-sale/?group=trencher,6
,,,,,,,,seed_target,_doc,28354,3.7092457,10239,-1,32,https://www.warrencat.com/rental-equipment/allied-equipment/dump-trucks/,3
,,,,,,,,seed_target,_doc,29212,3.7092457,10783,-1,31,https://steenent.com/used-equipment/used-mowers/,4
,,,,,,,,seed_target,_doc,28327,3.7092457,10217,-1,31,https://www.clevelandbrothers.com/used-equipment/equipment/others/,1
,,,,,,,,seed_target,_doc,29885,3.7092457,11374,-1,29,http://www.keiters.com/category/find-equipment/hay-forage/,7
,,,,,,,,seed_target,_doc,28971,3.7092457,10621,-1,22,https://www.alm9.com/Gooseneck-Flatbed-Trailers,19
,,,,,,,,seed_target,_doc,30086,3.7092457,11528,-1,23,http://diamondrtrailers.com/Trailers.aspx?c_liv=Yes,19
,,,,,,,,seed_target,_doc,32959,3.7092457,12135,-1,29,https://www.yanceybros.com/cat_used_equipments/mining-wheel-loader,12
,,,,,,,,seed_target,_doc,30648,3.7092457,12104,-1,31,https://www.plowandtrencher.com/equipment-available/used,16
,,,,,,,,seed_target,_doc,29193,3.7092457,10760,-1,29,https://www.milamequipmentsales.com/equipment-inventory/skid-steers,4
,,,,,,,,seed_target,_doc,29890,3.7092457,11374,-1,29,http://www.keiters.com/category/find-equipment/other-equipment/,5
,,,,,,,,seed_target,_doc,32946,3.7092457,12135,-1,29,https://www.yanceybros.com/cat_used_equipments/miscellaneous-other-equipment,2
,,,,,,,,seed_target,_doc,29179,3.7092457,10284,-1,32,https://www.butlermachinery.com/used-equipment/track-type-tractors/,12
,,,,,,,,seed_target,_doc,33502,3.7092457,12242,-1,22,https://www.fredricksoutdoor.com/eqtrailers,5
,,,,,,,,seed_target,_doc,29253,3.7092457,10802,-1,31,https://industrial.medleycompany.com/equipment-inventory/?filter_condition=used,120
,,,,,,,,seed_target,_doc,32926,3.7092457,11562,-1,32,http://www.blanchardmachinery.com/equipment/used/industrial-loader,84
,,,,,,,,seed_target,_doc,29951,3.7092457,11427,-1,32,http://www.hrgequipment.com/construction-equipment.php?cat=69,12
,,,,,,,,seed_target,_doc,33317,3.7092457,12162,-1,22,https://www.cashmanequipment.com/machines/used/wheel-loaders,5
,,,,,,,,seed_target,_doc,29364,3.7092457,10889,-1,22,http://shop-vestiary.myshopify.com/collections/all,15
,,,,,,,,seed_target,_doc,28316,3.7092457,10217,-1,31,https://www.clevelandbrothers.com/used-equipment/equipment/mining-equipment/,18
,,,,,,,,seed_target,_doc,30053,3.7092457,11492,-1,32,http://www.emeraldequipmentsystems.com/washing-equipment/,32
,,,,,,,,seed_target,_doc,33208,3.7092457,12157,-1,29,http://www.wyomingcat.com/products/used/road-reclaimers,2
,,,,,,,,seed_target,_doc,34582,3.7092457,12234,-1,32,http://www.atkinsontrucksales.com/trucklist.php?type=Dump%20Trucks&make=Mack,58
,,,,,,,,seed_target,_doc,32660,3.7092457,12124,-1,31,https://www.clevelandbrothers.com/used-equipment/equipment/water-pumps/,3
,,,,,,,,seed_target,_doc,30445,3.7092457,11891,-1,29,http://www.cstkcustomtrailers.com/current-inventory/used-trailers/,14
,,,,,,,,seed_target,_doc,28939,3.7092457,10587,-1,22,https://www.lancasterfarminglocator.com/construction/compactors.html,2
,,,,,,,,seed_target,_doc,32921,3.7092457,11562,-1,32,http://www.blanchardmachinery.com/equipment/used/Excavators,177
,,,,,,,,seed_target,_doc,30540,3.7092457,11996,-1,32,http://www.vacuumsalesinc.com/stock-equipment,84
,,,,,,,,seed_target,_doc,32866,3.7092457,12133,-1,23,https://www.gregorypoole.com/used-equipment/equipment/off-highway-trucks/,3
,,,,,,,,seed_target,_doc,28973,3.7092457,10621,-1,22,https://www.alm9.com/haulmark-trailers,5
,,,,,,,,seed_target,_doc,29215,3.7092457,10760,-1,29,https://www.milamequipmentsales.com/equipment-inventory/compactors-double-drum,9
,,,,,,,,seed_target,_doc,30223,3.7092457,12055,-1,29,https://www.coloradotrailersinc.com/trailers-off-road,13
,,,,,,,,seed_target,_doc,28849,3.7092457,10479,-1,29,http://lebergeandcurtis.com/Equipment/Used-Equipment/Equipment-Search.aspx,10
,,,,,,,,seed_target,_doc,34649,3.7092457,12209,-1,32,http://www.elderontruck.com/trailers-for-sale/?group=gooseneck-trailer,1
,,,,,,,,seed_target,_doc,30264,3.7092457,11706,-1,22,https://www.rtrservices.com/equipment.php?id=Trailers,42
,,,,,,,,seed_target,_doc,32869,3.7092457,12133,-1,23,https://www.gregorypoole.com/used-equipment/equipment/paving-products/,14
,,,,,,,,seed_target,_doc,29931,3.7092457,11398,-1,22,https://www.hoober.com/usedequipment/Simple_Inventory.aspx?framed=2,50
,,,,,,,,seed_target,_doc,30049,3.7092457,11492,-1,32,http://www.emeraldequipmentsystems.com/recycling-equipment/,16
,,,,,,,,seed_target,_doc,28909,3.7092457,10560,-1,32,https://www.cmw-equip.com/used-equipment/used-paving-equipment/used-paving-equipment-screeds/,1
,,,,,,,,seed_target,_doc,33126,3.7092457,12152,-1,32,https://www.nmccat.com/used-equipment/track-excavators?fwp_categories=track-excavators,19
,,,,,,,,seed_target,_doc,33423,3.7092457,12167,-1,29,https://www.quinncompany.com/used-equipment/water-wagons/,1
,,,,,,,,seed_target,_doc,30000,3.7092457,11454,-1,29,http://www.adelmans.com/tanker-trucks,2
,,,,,,,,seed_target,_doc,30144,3.7092457,11574,-1,29,https://candhtruck.com/trucks/used-semi-trailers-for-sale,45
,,,,,,,,seed_target,_doc,29653,3.7092457,11154,-1,31,https://www.usedworktrucksforsale.com/trucks-for-sale/?group=flatbed-truck,1
,,,,,,,,seed_target,_doc,29740,3.7092457,11236,-1,32,https://www.carrollequipment.com/excavator-crushers,20
,,,,,,,,seed_target,_doc,32916,3.7092457,11562,-1,32,http://www.blanchardmachinery.com/equipment/used/backhoe-loaders,38
,,,,,,,,seed_target,_doc,30548,3.7092457,12001,-1,29,http://browtrucks.com/inventory-stepvans-for-sale/,17
,,,,,,,,seed_target,_doc,34659,3.7092457,12209,-1,32,http://www.elderontruck.com/equipment-for-sale/?group=chipper,6
,,,,,,,,seed_target,_doc,34009,3.7092457,12218,-1,32,https://www.stsbbx.com/equipment-sales/?cat=6&subcat=48,2
,,,,,,,,seed_target,_doc,30272,3.7092457,11706,-1,22,https://www.rtrservices.com/equipment.php?id=Trucks+-+Other,68
,,,,,,,,seed_target,_doc,29190,3.7092457,10760,-1,29,https://www.milamequipmentsales.com/equipment-inventory/compactors-single-drum,13
,,,,,,,,seed_target,_doc,28968,3.7092457,10621,-1,22,https://www.alm9.com/carry-on-trailers,2
,,,,,,,,seed_target,_doc,29754,3.7092457,11242,-1,31,http://www.micoequipment.com/wheel-loaders-for-sale,2
,,,,,,,,seed_target,_doc,32716,3.7092457,12127,-1,31,https://www.miltoncat.com/machinery-equipment/used/feller-bunchers,7
,,,,,,,,seed_target,_doc,30440,3.7092457,11891,-1,29,http://www.cstkcustomtrailers.com/current-inventory/,76
,,,,,,,,seed_target,_doc,29231,3.7092457,10785,-1,29,https://www.kmhsystems.com/used-forklifts-lift-trucks/used-forklifts-cushion-tire/,36
,,,,,,,,seed_target,_doc,30520,3.7092457,11966,-1,31,https://graddysequipment.com/equipmentforsalerent.php,75
,,,,,,,,seed_target,_doc,32962,3.7092457,12135,-1,29,https://www.yanceybros.com/cat_used_equipments/on-highway-trucks,2
,,,,,,,,seed_target,_doc,29900,3.7092457,11377,-1,29,https://www.agri-service.com/terragator,1
,,,,,,,,seed_target,_doc,29175,3.7092457,10284,-1,32,https://www.butlermachinery.com/used-equipment/off-highway-trucks-used/,18
,,,,,,,,seed_target,_doc,29283,3.7092457,10823,-1,23,http://www.columbiafreightliner.com/columbia-isuzu-inventory.html,2
,,,,,,,,seed_target,_doc,33286,3.7092457,12159,-1,32,http://www.MustangCat.com/Products/Used-Caterpillar-Products/used-machinery/1/Articulated-Trucks,8
,,,,,,,,seed_target,_doc,32966,3.7092457,12135,-1,29,https://www.yanceybros.com/cat_used_equipments/track-excavators,217
,,,,,,,,seed_target,_doc,28840,3.7092457,12345,-1,32,http://www.orlandofreightliner.com/inventory.aspx,37
,,,,,,,,seed_target,_doc,33531,3.7092457,10506,-1,22,https://www.pittmantractor.com/store/c15/Dump_Trucks.html,1
,,,,,,,,seed_target,_doc,29898,3.7092457,11377,-1,29,https://www.agri-service.com/tillage-equipment,4
,,,,,,,,seed_target,_doc,34510,3.7092457,11984,-1,31,https://www.i10equipment.com/Catalog/Tanks,36
,,,,,,,,seed_target,_doc,29876,3.7092457,11356,-1,23,http://www.dwliftsales.com/inventory/,132
,,,,,,,,seed_target,_doc,33206,3.7092457,12157,-1,29,http://www.wyomingcat.com/products/used/pipelayers,1
,,,,,,,,seed_target,_doc,33130,3.7092457,12152,-1,32,https://www.nmccat.com/used-equipment/wheel-excavators?fwp_categories=wheel-excavators,1
,,,,,,,,seed_target,_doc,29014,3.7092457,2375,-1,22,https://whitestarmachinery.com/inventory/,199
,,,,,,,,seed_target,_doc,30005,3.7092457,11454,-1,29,http://www.adelmans.com/military-trucks,9
,,,,,,,,seed_target,_doc,34665,3.7092457,12209,-1,32,http://www.elderontruck.com/equipment-for-sale/?group=lift-equipment,7
,,,,,,,,seed_target,_doc,33996,3.7092457,12218,-1,32,https://www.stsbbx.com/equipment-sales/?cat=4&subcat=56,10
,,,,,,,,seed_target,_doc,32645,3.7092457,12123,-1,31,http://www.foleyinc.com/construction/used/vibratory-double-drum-asphalt/,20
,,,,,,,,seed_target,_doc,33538,3.7092457,10506,-1,22,https://www.pittmantractor.com/store/c14/Scrapers.html,1
,,,,,,,,seed_target,_doc,30550,3.7092457,2375,-1,23,http://jdequipmentcorp.com/inventory/,61
,,,,,,,,seed_target,_doc,30593,3.7092457,12047,-1,32,http://www.adamsequipment.com/displayCategory.php?cat=CrawlerLoaders,2
,,,,,,,,seed_target,_doc,30316,3.7092457,11775,-1,23,http://www.revtruck.com/inventory,59
,,,,,,,,seed_target,_doc,30003,3.7092457,11454,-1,29,http://www.adelmans.com/all-wheel-drive,10
,,,,,,,,seed_target,_doc,29199,3.7092457,10760,-1,29,https://www.milamequipmentsales.com/equipment-inventory/forestry-equipment,1
,,,,,,,,seed_target,_doc,28548,3.7092457,10326,-1,32,https://www.countryblacksmithtrailers.com/store/pc/Wedge-Car-Trailers-c137.htm,1
,,,,,,,,seed_target,_doc,32964,3.7092457,12135,-1,29,https://www.yanceybros.com/cat_used_equipments/mining-track-type-tractor,5
,,,,,,,,seed_target,_doc,33426,3.7092457,12167,-1,29,https://www.quinncompany.com/used-equipment/wheel-loaders/,151
,,,,,,,,seed_target,_doc,32709,3.7092457,12127,-1,31,https://www.miltoncat.com/machinery-equipment/used/backhoe-loaders,33
,,,,,,,,seed_target,_doc,28571,3.7092457,10326,-1,32,https://www.countryblacksmithtrailers.com/store/pc/Used-Utility-Trailers-For-Sale-c228.htm,17
,,,,,,,,seed_target,_doc,32874,3.7092457,12133,-1,23,https://www.gregorypoole.com/used-equipment/equipment/skid-steer-loaders/,323
,,,,,,,,seed_target,_doc,30002,3.7092457,11454,-1,29,http://www.adelmans.com/specialty-trucks,12
,,,,,,,,seed_target,_doc,32724,3.7092457,12127,-1,31,https://www.miltoncat.com/machinery-equipment/used/motor-graders,7
,,,,,,,,seed_target,_doc,33191,3.7092457,12157,-1,29,http://www.wyomingcat.com/products/used/compact-track-loaders,9
,,,,,,,,seed_target,_doc,33371,3.7092457,12167,-1,29,https://www.quinncompany.com/used-equipment/excavators/,1
,,,,,,,,seed_target,_doc,33623,3.7092457,11317,-1,32,https://www.bigtruckequipment.com/inventory/37/Forklifts,4
,,,,,,,,seed_target,_doc,32960,3.7092457,12135,-1,29,https://www.yanceybros.com/cat_used_equipments/multi-terrain-loaders,134
,,,,,,,,seed_target,_doc,29984,3.7092457,11447,21,32,https://www.aerialliftequipment.com/fork-lifts-for-sale,20
,,,,,,,,seed_target,_doc,33620,3.7092457,11317,-1,32,https://www.bigtruckequipment.com/inventory/26/Reel-Trailers,4
,,,,,,,,seed_target,_doc,32949,3.7092457,12135,-1,29,https://www.yanceybros.com/cat_used_equipments/skid-steer-loaders,99
,,,,,,,,seed_target,_doc,34690,3.7092457,12209,-1,32,http://www.elderontruck.com/attachments-for-sale/?group=snow-plow,7
,,,,,,,,seed_target,_doc,33418,3.7092457,12167,-1,29,https://www.quinncompany.com/used-equipment/vibratory-double-drum-asphalts/,23
,,,,,,,,seed_target,_doc,29822,3.7092457,11317,-1,32,http://www.bigtruckequipment.com/inventory/1/Crane-Trucks,10
,,,,,,,,seed_target,_doc,33375,3.7092457,12167,-1,29,https://www.quinncompany.com/used-equipment/forwarders/,1
,,,,,,,,seed_target,_doc,33394,3.7092457,12167,-1,29,https://www.quinncompany.com/used-equipment/others/,25
,,,,,,,,seed_target,_doc,32705,3.7092457,12127,-1,31,https://www.miltoncat.com/machinery-equipment/used/ag-tractors,1
,,,,,,,,seed_target,_doc,34664,3.7092457,12209,-1,32,http://www.elderontruck.com/equipment-for-sale/?group=forklift,9
,,,,,,,,seed_target,_doc,32853,3.7092457,12133,-1,23,https://www.gregorypoole.com/used-equipment/equipment/articulated-trucks/,63
,,,,,,,,seed_target,_doc,28553,3.7092457,10326,-1,32,https://www.countryblacksmithtrailers.com/store/pc/MOTORCYCLE-TRAILERS-c145.htm,10
,,,,,,,,seed_target,_doc,28556,3.7092457,10326,-1,32,https://www.countryblacksmithtrailers.com/store/pc/Hotshot-Trailers-for-sale-in-IL-c232.htm,44
,,,,,,,,seed_target,_doc,32638,3.7092457,12123,-1,31,http://www.foleyinc.com/construction/used-equipment/rental-rollout-equipment/,12
,,,,,,,,seed_target,_doc,33393,3.7092457,12167,-1,29,https://www.quinncompany.com/used-equipment/on-highway-trucks/,2
,,,,,,,,seed_target,_doc,33391,3.7092457,12167,-1,29,https://www.quinncompany.com/used-equipment/multi-terrain-loaders/,129
,,,,,,,,seed_target,_doc,34630,3.7092457,12209,-1,32,http://www.elderontruck.com/trucks-for-sale/?group=crane-truck,6
,,,,,,,,seed_target,_doc,32629,3.7092457,12123,-1,31,http://www.foleyinc.com/construction/used/multi-terrain-loaders/,85
,,,,,,,,seed_target,_doc,32640,3.7092457,12123,-1,31,http://www.foleyinc.com/construction/used/excavators/,85
,,,,,,,,seed_target,_doc,37952,3.7092457,12030,-1,22,http://www.gaeq.com/chip-trucks,1
,,,,,,,,seed_target,_doc,34178,3.7092457,10629,-1,29,https://kcbobcat.com/inventory/?condition=used&sort_order=date_low,18
,,,,,,,,seed_target,_doc,29269,3.7092457,10816,-1,23,http://riechmannbros.com/Equipment/Used-Equipment/Compact-Track-Loaders.aspx,3
,,,,,,,,seed_target,_doc,29411,3.7092457,10918,-1,32,https://tropictrailer.com/inventory/?fwp_classification=horse-trailer,19
,,,,,,,,seed_target,_doc,29640,3.7092457,10843,-1,32,http://lairdmanufacturing.com/used-equipment/feedmixer-wagon/,5
,,,,,,,,seed_target,_doc,34031,3.7092457,12236,-1,31,https://tristaraerial.com/equipment/used-scissor-lifts/,35
,,,,,,,,seed_target,_doc,30453,3.7092457,11897,-1,22,https://www.southernplainseq.com/listing-category/sale/dozers/,7
,,,,,,,,seed_target,_doc,30451,3.4925916,11897,-1,22,https://www.southernplainseq.com/listing-category/rent/dozers-rent/,7
,,,,,,,,seed_target,_doc,34532,3.4925916,11897,-1,22,https://www.southernplainseq.com/listing-category/sale/rock-saws/,13
,,,,,,,,seed_target,_doc,33033,3.4925916,12206,-1,23,https://thompsontractor.com/machines/used/dozers,41
,,,,,,,,seed_target,_doc,29363,3.4925916,10889,-1,31,http://frenchvilletrailer.com/collections/equipment-trailers,33
,,,,,,,,seed_target,_doc,30299,3.4925916,11751,-1,23,https://bambauerequipment.com/category/agitation-transfer-pumps/lagoon-pumps/,2
,,,,,,,,seed_target,_doc,34534,3.4925916,11897,-1,22,https://www.southernplainseq.com/listing-category/sale/wheel-loaders/,1
,,,,,,,,seed_target,_doc,32753,3.4925916,12128,-1,23,https://cartermachinery.com/machines/used/knuckleboom-loaders,9
,,,,,,,,seed_target,_doc,28930,3.4925916,10585,-1,23,http://midcosales.com/bodytype/equipment-flatbed-trailers/,1
,,,,,,,,seed_target,_doc,33313,3.4925916,12161,-1,22,https://wheelercat.com/used-equipment/aggregates/,90
,,,,,,,,seed_target,_doc,33052,3.4925916,12206,-1,23,https://www.thompsontractor.com/machines/used/road-reclaimers,1
,,,,,,,,seed_target,_doc,29228,3.4925916,10783,-1,31,https://steenent.com/used-equipment/used-tractors/,15
,,,,,,,,seed_target,_doc,30289,3.4925916,11739,-1,31,https://lanoequip.com/inventory-results/?fwp_condition=used&fwp_paged=2,30
,,,,,,,,seed_target,_doc,29264,3.4925916,10816,-1,23,http://riechmannbros.com/Equipment/Used-Equipment/Miscellaneous-Ag.aspx,3
,,,,,,,,seed_target,_doc,32754,3.4925916,12128,-1,23,https://cartermachinery.com/machines/used/misc-equiment,7
,,,,,,,,seed_target,_doc,33043,3.4925916,12206,-1,23,https://www.thompsontractor.com/machines/used/skidders,4
,,,,,,,,seed_target,_doc,29365,3.4925916,10889,-1,31,http://frenchvilletrailer.com/collections/pre-owned,3
,,,,,,,,seed_target,_doc,29416,3.4925916,10918,-1,32,https://tropictrailer.com/inventory/,51
,,,,,,,,seed_target,_doc,34036,3.4925916,12236,-1,31,https://tristaraerial.com/equipment/used-warehouse-forklifts/,1
,,,,,,,,seed_target,_doc,32741,3.4925916,12128,-1,23,https://cartermachinery.com/machines/used/asphalt-pavers,6
